Tamanho do dicionário: 18335
Quantidade de comparações: 65032513
Tempo para montar a tabela: 1283 milissegundos

Dicionário de palavras:
"Saba" - 25
"Sabachai" - 1
"Sabaim" - 2
"Sabama" - 5
"Saban" - 1
"Sabania" - 2
"Sabaoth" - 3
"Sabarim" - 2
"Sabatacha" - 1
"Sabath" - 2
"Sabatha" - 2
"Sabathaca" - 1
"Sabathai" - 1
"Sabbath" - 4
"Sabeans" - 2
"Sabee" - 1
"Sabellius" - 1
"Saber" - 1
"Sachacha" - 1
"Sachar" - 2
"Sacrament" - 2
"Sacramenta" - 1
"Sacrifice" - 5
"Sacrificed" - 1
"Sacrifices" - 3
"Sacrificing" - 1
"Saddle" - 2
"Sadducees" - 17
"Sade" - 6
"Sadoc" - 57
"Saepe" - 1
"Sage" - 1
"Saharim" - 1
"Said" - 15
"Saint" - 2
"Salaboni" - 1
"Salabonite" - 1
"Salai" - 1
"Salamiel" - 5
"Salamina" - 1
"Salathi" - 1
"Salathiel" - 14
"Sale" - 9
"Salebim" - 2
"Salecha" - 2
"Saled" - 2
"Salem" - 6
"Salemoth" - 2
"Saleph" - 2
"Salim" - 2
"Salisa" - 1
"Sallem" - 1
"Salma" - 3
"Salmana" - 14
"Salmanasar" - 6
"Salmias" - 1
"Salmon" - 5
"Salmona" - 1
"Salmone" - 1
"Salo" - 1
"Salom" - 1
"Salome" - 3
"Salomi" - 2
"Salomith" - 4
"Salphaad" - 9
"Salt" - 4
"Saltpits" - 1
"Saltus" - 1
"Salu" - 1
"Salumith" - 1
"Salusa" - 1
"Salute" - 27
"Salvation" - 6
"Salvum" - 2
"Sama" - 3
"Samaa" - 3
"Samaan" - 1
"Samachias" - 1
"Samad" - 1
"Samae" - 1
"Samaia" - 3
"Samaias" - 2
"Samaoth" - 1
"Samaraim" - 1
"Samareth" - 1
"Samaria" - 147
"Samarias" - 1
"Samaritan" - 7
"Samaritans" - 16
"Samarite" - 2
"Samech" - 6
"Samgar" - 3
"Samir" - 4
"Samma" - 10
"Sammaa" - 1
"Sammai" - 3
"Sammoth" - 1
"Sammua" - 2
"Sammuel" - 1
"Samoa" - 1
"Samos" - 1
"Samosata" - 1
"Samothracia" - 1
"Samri" - 1
"Samsai" - 4
"Samsari" - 1
"Samson" - 38
"Samua" - 3
"Samuel" - 177
"Samus" - 1
"Sanaballat" - 10
"Sanan" - 1
"Sanctification" - 1
"Sanctified" - 3
"Sanctify" - 7
"Sancto" - 1
"Sand" - 1
"Sanhedrim" - 1
"Sanhedrin" - 1
"Sanir" - 4
"Saosduchin" - 1
"Saph" - 1
"Saphai" - 1
"Sapham" - 1
"Saphan" - 26
"Saphat" - 8
"Saphathia" - 1
"Saphatia" - 4
"Saphatias" - 6
"Saphira" - 2
"Saphon" - 1
"Sapir" - 1
"Sara" - 55
"Saraa" - 10
"Sarabatha" - 1
"Sarabias" - 2
"Sarai" - 16
"Saraia" - 8
"Saraias" - 10
"Saraim" - 2
"Saraites" - 1
"Saraph" - 1
"Sarar" - 1
"Sarasar" - 3
"Sarathasar" - 1
"Sarathi" - 1
"Sardis" - 4
"Sarea" - 1
"Sareas" - 1
"Sarebia" - 1
"Sarebias" - 1
"Sared" - 2
"Sareda" - 1
"Saredatha" - 1
"Saredites" - 1
"Sarephta" - 4
"Sarepta" - 2
"Sares" - 1
"Sargon" - 1
"Saria" - 1
"Sarid" - 2
"Sarion" - 1
"Saris" - 1
"Sarohen" - 1
"Saron" - 6
"Saronite" - 1
"Sarsachim" - 1
"Sartham" - 1
"Sarthan" - 1
"Sarthana" - 1
"Sarua" - 1
"Sarug" - 5
"Sarvia" - 26
"Sassabasar" - 4
"Sat" - 1
"Satan" - 67
"Saul" - 468
"Saulites" - 1
"Saura" - 1
"Save" - 20
"Saving" - 1
"Saviour" - 59
"Saw" - 2
"Say" - 62
"Sayest" - 1
"Saying" - 80
"Scale" - 1
"Scandalize" - 2
"Scandalized" - 2
"Scandals" - 1
"Scarcely" - 1
"Scatter" - 3
"Scenopegia" - 4
"Sceva" - 1
"Scibboleth" - 1
"Sciniphs" - 2
"Scorpion" - 3
"Scribe" - 1
"Scribes" - 1
"Scripture" - 6
"Scriptures" - 4
"Scrutamini" - 1
"Scythia" - 1
"Scythian" - 1
"Scythians" - 1
"Scythopolis" - 2
"Scythopolitans" - 1
"Sea" - 40
"Seal" - 2
"Search" - 6
"Searching" - 1
"Seas" - 1
"Seasons" - 1
"Seba" - 10
"Sebe" - 1
"Sebenia" - 3
"Sebenias" - 2
"Sebeon" - 8
"Sebethai" - 1
"Sebia" - 3
"Sebnia" - 1
"Seboim" - 8
"Sechem" - 4
"Sechemites" - 1
"Sechenia" - 1
"Sechenias" - 8
"Sechia" - 1
"Sechrona" - 1
"Second" - 14
"Secondly" - 1
"Secret" - 3
"Section" - 7
"Sections" - 1
"Secundus" - 1
"Secure" - 2
"Sedada" - 2
"Sedecias" - 81
"Sedei" - 1
"Sedeur" - 5
"Sedi" - 1
"See" - 103
"Seeds" - 1
"Seeing" - 14
"Seek" - 23
"Seen" - 2
"Seer" - 1
"Seest" - 4
"Segor" - 11
"Segub" - 3
"Sehesima" - 1
"Sehon" - 34
"Seipio" - 1
"Seir" - 41
"Seira" - 1
"Seirath" - 1
"Sela" - 9
"Selahi" - 1
"Selaites" - 1
"Selcha" - 2
"Selebin" - 1
"Selec" - 2
"Selemia" - 1
"Selemias" - 7
"Selemiau" - 1
"Selemith" - 3
"Seleph" - 1
"Selethai" - 1
"Seleucia" - 2
"Seleucus" - 17
"Selim" - 1
"Sell" - 4
"Sella" - 4
"Sellai" - 2
"Sellem" - 1
"Sellemites" - 1
"Selles" - 1
"Sellum" - 32
"Selmai" - 1
"Selmon" - 4
"Selomith" - 1
"Sem" - 22
"Semaath" - 1
"Semaia" - 2
"Semarith" - 1
"Semathites" - 1
"Semeber" - 1
"Semegarnabu" - 1
"Semei" - 52
"Semeia" - 13
"Semeias" - 23
"Semeites" - 1
"Semer" - 2
"Semeria" - 1
"Semeron" - 4
"Semida" - 3
"Semidaites" - 1
"Semiramoth" - 4
"Semla" - 3
"Semlai" - 1
"Semma" - 3
"Semmaa" - 2
"Semmaath" - 1
"Semran" - 1
"Semranites" - 1
"Semri" - 3
"Semron" - 1
"Sen" - 1
"Senaa" - 2
"Send" - 28
"Sending" - 3
"Sene" - 1
"Senna" - 1
"Sennaab" - 1
"Sennaar" - 8
"Sennacherib" - 27
"Senneser" - 1
"Sennim" - 1
"Senseless" - 1
"Sensenna" - 1
"Sensual" - 1
"Sent" - 4
"Senua" - 1
"Seon" - 2
"Seor" - 2
"Seorim" - 1
"Separate" - 4
"Sephaath" - 1
"Sepham" - 1
"Sephama" - 2
"Sephamoth" - 1
"Sephar" - 1
"Sepharvaim" - 7
"Sephata" - 1
"Sephatia" - 2
"Sephei" - 1
"Sephela" - 1
"Sepher" - 2
"Sephet" - 1
"Sephi" - 2
"Sephim" - 1
"Sephion" - 1
"Sepho" - 3
"Sephon" - 1
"Sephonites" - 1
"Sephor" - 6
"Sephora" - 5
"Sephtai" - 1
"Sephtan" - 1
"Sephuphan" - 1
"September" - 1
"Septuagint" - 3
"Ser" - 1
"Seraias" - 1
"Serebia" - 4
"Sereser" - 2
"Sereth" - 1
"Serezer" - 1
"Sergius" - 1
"Seron" - 4
"Seror" - 1
"Serug" - 1
"Servants" - 4
"Serve" - 2
"Service" - 1
"Serving" - 2
"Sesac" - 11
"Sesach" - 1
"Sesai" - 2
"Sesan" - 3
"Set" - 25
"Seth" - 14
"Sethar" - 1
"Sethri" - 1
"Setim" - 6
"Setrai" - 1
"Settim" - 1
"Setting" - 2
"Settled" - 1
"Seven" - 25
"Sevenfold" - 1
"Seventy" - 4
"Seventy-two" - 1
"Sew" - 1
"Shake" - 1
"Shall" - 128
"Shalt" - 7
"Sharpen" - 1
"She" - 124
"Sheol" - 2
"Shepherds" - 1
"Shew" - 17
"Shewed" - 1
"Shewing" - 2
"Shewn" - 1
"Shoot" - 1
"Should" - 3
"Shouldst" - 1
"Shout" - 3
"Shut" - 3
"Si" - 1
"Sia" - 1
"Siaa" - 1
"Siaha" - 1
"Siba" - 18
"Siban" - 1
"Sibboleth" - 1
"Siceleg" - 17
"Sichar" - 1
"Sichem" - 58
"Sichemites" - 7
"Sicyon" - 1
"Side" - 1
"Sidetes" - 1
"Sidon" - 37
"Sidonians" - 17
"Sidrach" - 15
"Sigh" - 1
"Sigionoth" - 1
"Sign" - 1
"Siha" - 1
"Sihor" - 2
"Silas" - 13
"Silo" - 39
"Siloe" - 5
"Siloni" - 1
"Silonite" - 6
"Silver" - 4
"Simeon" - 62
"Simeonites" - 1
"Simeron" - 1
"Simmaa" - 2
"Simon" - 167
"Simonians" - 1
"Simple" - 2
"Simplicity" - 1
"Sin" - 23
"Sina" - 11
"Sinai" - 39
"Since" - 6
"Sing" - 24
"Singing" - 1
"Singularly" - 1
"Sinite" - 2
"Sinners" - 1
"Sinneth" - 1
"Sion" - 195
"Sior" - 1
"Siph" - 1
"Sir" - 11
"Sira" - 1
"Sirach" - 3
"Sirs" - 1
"Sis" - 1
"Sisa" - 1
"Sisai" - 2
"Sisamoi" - 2
"Sisara" - 21
"Sit" - 15
"Sitting" - 1
"Siva" - 1
"Sivan" - 1
"Six" - 21
"Sixty-one" - 1
"Sixty-two" - 1
"Siza" - 1
"Skin" - 1
"Slain" - 1
"Slanderers" - 1
"Sleep" - 4
"Slew" - 1
"Slothfulness" - 1
"Smelled" - 1
"Smelling" - 1
"Smerdes" - 1
"Smyrna" - 3
"So" - 592
"Soam" - 1
"Soar" - 1
"Soba" - 13
"Sobab" - 3
"Sobach" - 2
"Sobad" - 1
"Sobai" - 2
"Sobal" - 12
"Sobbochai" - 1
"Sobec" - 1
"Sober" - 1
"Sobi" - 1
"Sobna" - 10
"Soboba" - 1
"Sobochai" - 2
"Soccoth" - 10
"Socho" - 8
"Sochot" - 1
"Sochothbenoth" - 1
"Socoth" - 7
"Sodi" - 1
"Sodom" - 50
"Sodomites" - 3
"Software" - 1
"Soha" - 1
"Sohar" - 1
"Sohoria" - 1
"Sold" - 1
"Solomon" - 310
"Solomons" - 1
"Some" - 57
"Somebody" - 1
"Somer" - 4
"Sometimes" - 2
"Somorias" - 1
"Son" - 318
"Sons" - 4
"Sooth" - 1
"Sopater" - 1
"Sophach" - 2
"Sophai" - 1
"Sophan" - 1
"Sophar" - 7
"Sopher" - 1
"Sopheret" - 1
"Sophereth" - 1
"Sophonias" - 14
"Sorec" - 1
"Sori" - 1
"Sosipater" - 3
"Sosthenes" - 2
"Sostratus" - 2
"Sotai" - 1
"Sothai" - 1
"Soul" - 1
"Sound" - 1
"Soundness" - 1
"South" - 1
"Sovereign" - 2
"Sow" - 1
"Sowed" - 1
"Spain" - 5
"Spare" - 1
"Sparta" - 1
"Spartans" - 9
"Speak" - 73
"Speakest" - 1
"Speaking" - 2
"Special" - 1
"Spellings" - 1
"Spikenard" - 1
"Spirit" - 130
"Spirits" - 3
"Spiritu" - 1
"Spoke" - 2
"Spoken" - 1
"Spread" - 1
"Spreading" - 1
"Spring" - 1
"Sprinkle" - 1
"St" - 177
"Stachys" - 1
"Stand" - 19
"Standing" - 3
"States" - 15
"Statutes" - 1
"Stay" - 16
"Stephanus" - 4
"Stephen" - 10
"Stharbuzanai" - 4
"Sthur" - 1
"Still" - 1
"Stir" - 1
"Stirred" - 1
"Stoics" - 1
"Stolen" - 1
"Stone" - 3
"Stood" - 1
"Stopped" - 1
"Storehouses" - 1
"Strait" - 1
"Strangers" - 1
"Straw" - 1
"Strength" - 1
"Strengthen" - 5
"Strengthened" - 1
"Stretch" - 10
"Strike" - 10
"Stripes" - 1
"Strive" - 6
"Study" - 1
"Stumble" - 1
"Stupefied" - 1
"Sua" - 2
"Suaa" - 1
"Sual" - 2
"Suar" - 5
"Suba" - 1
"Subael" - 4
"Submit" - 1
"Substance" - 1
"Subuel" - 2
"Such" - 29
"Sue" - 7
"Suffer" - 17
"Suffereth" - 1
"Sufficient" - 1
"Suham" - 1
"Suhamites" - 2
"Suhite" - 5
"Sulamitess" - 2
"Sun" - 1
"Sunam" - 2
"Sunamitess" - 10
"Sunem" - 1
"Suni" - 2
"Sunites" - 1
"Super" - 2
"Supersubstantial" - 1
"Suph" - 3
"Supha" - 2
"Supham" - 1
"Suphamites" - 1
"Supplanted" - 1
"Supply" - 2
"Suppose" - 1
"Sur" - 12
"Sure" - 1
"Surely" - 21
"Suriel" - 1
"Surisaddai" - 5
"Surnamed" - 2
"Surround" - 1
"Surrounding" - 1
"Surveyors" - 1
"Susa" - 3
"Susagaz" - 1
"Susan" - 18
"Susanechites" - 1
"Susanna" - 13
"Susi" - 1
"Suthala" - 4
"Suthalaites" - 1
"Swear" - 6
"Swelling" - 1
"Sword" - 1
"Syene" - 2
"Sylla" - 1
"Sylvanus" - 5
"Synagogue" - 1
"Syntyche" - 1
"Syracusa" - 1
"Syria" - 115
"Syriac" - 2
"Syrian" - 15
"Syrians" - 58
"Syro-Chaldaic" - 1
"Syrophenician" - 1
"T" - 2
"TAU" - 1
"TEACHER" - 1
"TEHILLIM" - 1
"TESTAMENT" - 3
"TETH" - 1
"THAT" - 2
"THE" - 130
"THECEL" - 2
"THEE" - 2
"THEM" - 1
"THESSALONIANS" - 2
"THIRD" - 2
"THIS" - 5
"THOSE" - 1
"THY" - 1
"TIMOTHY" - 3
"TITUS" - 1
"TO" - 21
"TOBIAS" - 1
"TRADEMARK" - 1
"Tabbaoth" - 1
"Tabee" - 1
"Tabeel" - 1
"Tabelias" - 1
"Taberah" - 1
"Tabitha" - 3
"Tabremon" - 1
"Tahas" - 1
"Take" - 174
"Taketh" - 1
"Taking" - 5
"Talents" - 1
"Talitha" - 1
"Talk" - 1
"Tamaric" - 1
"Tammuz" - 1
"Tanis" - 6
"Tapheth" - 1
"Taphnes" - 4
"Taphnis" - 7
"Taphsar" - 1
"Taphua" - 5
"Tarry" - 4
"Tarsus" - 5
"Tartary" - 1
"Tartessus" - 1
"Taste" - 1
"Tau" - 1
"Taurus" - 1
"Taverns" - 1
"Te" - 1
"Teach" - 6
"Teaching" - 1
"Tebbaoth" - 1
"Tebbath" - 1
"Tebeth" - 1
"Tehinna" - 1
"Telem" - 2
"Tell" - 36
"Telmela" - 1
"Telmon" - 5
"Temptation" - 1
"Ten" - 6
"Tents" - 1
"Terebinth" - 3
"Terms" - 2
"Terrible" - 1
"Tertius" - 1
"Tertullus" - 2
"Testament" - 35
"Testifying" - 1
"Teth" - 6
"Tetrarch" - 2
"Thaan" - 1
"Thabeel" - 1
"Thabor" - 10
"Thacasin" - 1
"Thadal" - 2
"Thaddeus" - 2
"Thahath" - 6
"Thalassa" - 1
"Thalassar" - 1
"Thale" - 1
"Thamar" - 23
"Thamna" - 8
"Thamnan" - 1
"Thamnas" - 3
"Thamnata" - 1
"Thamnath" - 1
"Thamnatha" - 3
"Thamnathite" - 1
"Thamnathsare" - 2
"Thanac" - 4
"Thanach" - 1
"Thanath " - 1
"Thanath-selo" - 1
"Thanehumeth" - 2
"Thanks" - 1
"Thanksgiving" - 2
"Thaphsa" - 1
"Thaphua" - 1
"Thapsa" - 1
"Thara" - 1
"Tharaa" - 2
"Tharaca" - 2
"Tharana" - 1
"Thare" - 12
"Tharela" - 1
"Thares" - 2
"Tharseas" - 1
"Tharsis" - 19
"Tharsus" - 2
"Tharthac" - 1
"Tharthan" - 2
"Thasi" - 1
"That" - 863
"Thathanai" - 4
"Thau" - 11
"The" - 3852
"Thebath" - 1
"Thebes" - 3
"Thebni" - 4
"Thecua" - 12
"Thecuath" - 1
"Thecue" - 1
"Thecuite" - 2
"Thecuites" - 2
"Thee" - 1
"Thefts" - 1
"Theglathphalasar" - 5
"Thehen" - 1
"Thehenites" - 1
"Their" - 116
"Thelassar" - 1
"Thelgathphalnasar" - 3
"Thelharsa" - 2
"Thelmela" - 1
"Them" - 3
"Thema" - 6
"Theman" - 12
"Themani" - 1
"Themanite" - 6
"Themanites" - 2
"Themna" - 1
"Then" - 667
"Thenac" - 2
"Thence" - 1
"Theodas" - 1
"Theodotius" - 1
"Theodotus" - 1
"Theophilus" - 2
"Theos" - 1
"Theraphim" - 1
"There" - 274
"Therefore" - 411
"Therphalites" - 1
"Thersa" - 17
"Thesbite" - 6
"These" - 311
"Thess" - 1
"Thessalonians" - 18
"Thessalonica" - 9
"They" - 654
"Thick" - 1
"Thilon" - 1
"Thine" - 5
"Things" - 4
"Think" - 5
"Thinkest" - 4
"Thinking" - 2
"Thiras" - 2
"Third" - 3
"Thiria" - 1
"Thirty" - 1
"Thirty-five" - 1
"Thirty-two" - 1
"This" - 589
"Thither" - 1
"Thobadonias" - 1
"Thochen" - 1
"Thogorma" - 4
"Thohu" - 2
"Thola" - 7
"Tholad" - 1
"Tholaites" - 1
"Tholmai" - 4
"Tholomai" - 1
"Thomas" - 13
"Thophel" - 1
"Thopo" - 1
"Thorns" - 1
"Thosaite" - 1
"Those" - 3
"Thou" - 780
"Though" - 22
"Thracians" - 1
"Threats" - 1
"Three" - 21
"Thrice" - 2
"Through" - 13
"Throw" - 1
"Thrust" - 3
"Thubal" - 7
"Thummim" - 2
"Thus" - 382
"Thy" - 201
"Thyatira" - 5
"Tiberias" - 3
"Tiberius" - 1
"Tichon" - 1
"Tigris" - 6
"Till" - 17
"Tim" - 3
"Times" - 2
"Timeus" - 1
"Timon" - 1
"Timotheus" - 21
"Timothy" - 42
"Tis" - 2
"Titan" - 1
"Title" - 1
"Titles" - 1
"Titus" - 23
"To" - 318
"To-day" - 2
"To-morrow" - 1
"Tob" - 2
"Tobia" - 2
"Tobias" - 114
"Today" - 1
"Told" - 1
"Tolmai" - 1
"Tomorrow" - 1
"Took" - 3
"Topheth" - 12
"Torcularibus" - 1
"Torrent" - 2
"Torture" - 1
"Touch" - 5
"Toward" - 1
"Towards" - 1
"Trachonitis" - 1
"Tract" - 1
"Trade" - 1
"Traditions" - 1
"Traitors" - 1
"Transfiguration" - 1
"Translated" - 1
"Treason" - 1
"Treasures" - 1
"Treat" - 2
"Trembling" - 1
"Trent" - 1
"Trespass" - 1
"Trespasses" - 1
"Tribulation" - 2
"Tribute" - 1
"Trinity" - 2
"Tripolis" - 1
"Troas" - 7
"Troglodites" - 1
"Trophimus" - 3
"Trouble" - 3
"True" - 3
"Truly" - 4
"Trust" - 5
"Trusting" - 2
"Truth" - 5
"Try" - 3
"Tryphaena" - 1
"Tryphon" - 23
"Tryphosa" - 1
"Tubalcain" - 2
"Tubianites" - 1
"Tubin" - 1
"Turks" - 1
"Turn" - 34
"Twelve" - 5
"Twenty" - 2
"Twenty-five" - 1
"Two" - 31
"Tychicus" - 6
"Tying" - 1
"Tyrannus" - 2
"Tyre" - 67
"Tyrian" - 2
"Tyrians" - 6
"U" - 7
"UNDER" - 1
"UP" - 1
"USE" - 1
"UT" - 1
"Ubil" - 1
"Uel" - 1
"Ulai" - 2
"Ulam" - 4
"Unable" - 1
"Uncircumcised" - 1
"Uncle" - 1
"Unclean" - 1
"Uncleanness" - 1
"Uncover" - 1
"Under" - 23
"Underneath" - 1
"Understand" - 5
"Understanding" - 5
"Understood" - 1
"Undoubtedly" - 1
"Unhappy" - 1
"Unitate" - 1
"United" - 15
"Universal" - 1
"Unjust" - 1
"Unknown" - 1
"Unleavened" - 2
"Unless" - 19
"Unprofitable" - 1
"Until" - 17
"Unto" - 72
"Up" - 1
"Updated" - 1
"Uphold" - 2
"Upon" - 31
"Ur" - 5
"Urai" - 1
"Urbanus" - 1
"Urbem" - 1
"Uri" - 8
"Uria" - 1
"Urias" - 40
"Uriel" - 6
"Urim" - 2
"Us" - 1
"Usal" - 1
"Use" - 4
"Using" - 1
"Usquequo" - 1
"Ut" - 1
"Uthai" - 1
"Utterly" - 1
"Uzal" - 1
"VAICRA" - 1
"VAIEDABBER" - 1
"VAU" - 1
"VEELLE" - 1
"Vagao" - 4
"Vah" - 3
"Vain" - 1
"Vale-Casis" - 1
"Valiant" - 1
"Valley" - 2
"Vandals" - 1
"Vania" - 1
"Vanilla" - 2
"Vanity" - 2
"Vapsi" - 1
"Various" - 1
"Vasa" - 1
"Vasseni" - 1
"Vasthi" - 10
"Vau" - 7
"Vengeance" - 1
"Venit" - 1
"Venite" - 1
"Venus" - 2
"Ver" - 5
"Verba" - 1
"Verily" - 8
"Version" - 1
"Very" - 4
"Victims" - 1
"View" - 1
"Violated" - 1
"Violet" - 2
"Virgin" - 5
"Virginity" - 1
"Viri" - 1
"Virtues" - 1
"Vis" - 1
"Visit" - 2
"Visiting" - 1
"Viz" - 116
"Voce" - 2
"Voluble" - 1
"Volunteers" - 1
"Vomens" - 1
"Vomiter" - 1
"Vow" - 1
"Vows" - 1
"Vulgate" - 5
"WARRANTIES" - 2
"WARRANTY" - 2
"WAS" - 1
"WHICH" - 1
"WHO" - 2
"WILL" - 3
"WISDOM" - 2
"WISE" - 1
"WITH" - 1
"WOMAN" - 1
"WORD" - 2
"WORK" - 1
"Wait" - 3
"Waiting" - 1
"Walk" - 8
"Walled" - 1
"Want" - 1
"Wanting" - 1
"War" - 2
"Was" - 21
"Wash" - 5
"Wast" - 3
"Wasting" - 1
"Watch" - 11
"Watching" - 2
"Watchman" - 2
"Water" - 4
"Waters" - 3
"We" - 302
"Weep" - 9
"Weeping" - 2
"Weight" - 1
"Well" - 16
"Went" - 6
"Were" - 13
"West" - 1
"What" - 398
"Whatever" - 3
"Whatsoever" - 32
"Wheat" - 1
"When" - 291
"Whence" - 19
"Whensoever" - 1
"Where" - 101
"Whereas" - 15
"Whereby" - 5
"Wherefore" - 151
"Wherein" - 16
"Whereof" - 3
"Wheresoever" - 5
"Whereunto" - 7
"Whereupon" - 16
"Wherewith" - 4
"Whether" - 12
"Which" - 146
"While" - 22
"Whilst" - 8
"White" - 1
"Whither" - 15
"Who" - 567
"Whole" - 2
"Whom" - 48
"Whomsoever" - 3
"Whose" - 32
"Whosoever" - 50
"Why" - 283
"Wicked" - 2
"Widger" - 1
"Wild" - 1
"Wilful" - 1
"Will" - 26
"William" - 3
"Willing" - 1
"Wilt" - 27
"Wine" - 10
"Winnow" - 1
"Wisdom" - 39
"Wise" - 4
"Wishing" - 1
"With" - 116
"Witham" - 1
"Withdraw" - 3
"Withersoever" - 1
"Withhold" - 2
"Within" - 1
"Without" - 13
"Withstood" - 1
"Wives" - 1
"Wizards" - 1
"Woe" - 88
"Woman" - 8
"Women" - 4
"Wonder" - 3
"Wonderful" - 5
"Wondrous" - 1
"Word" - 8
"Words" - 2
"Work" - 1
"Works" - 1
"Wormwood" - 1
"Worship" - 1
"Worshipping" - 1
"Worthington" - 3
"Would" - 10
"Write" - 12
"Writing" - 2
"Xanthicus" - 3
"Xerxes" - 1
"YOU" - 6
"Ye" - 36
"Yea" - 59
"Yes" - 3
"Yesterday" - 3
"Yet" - 58
"You" - 301
"Young" - 7
"Your" - 33
"ZABULON" - 1
"ZACHARIAS" - 2
"ZAIN" - 1
"Zabad" - 8
"Zabadeans" - 1
"Zabadia" - 3
"Zabadias" - 4
"Zabbai" - 1
"Zabdi" - 4
"Zabdias" - 1
"Zabdiel" - 3
"Zabina" - 1
"Zabud" - 1
"Zabulon" - 50
"Zabulonite" - 1
"Zabulonites" - 1
"Zacchur" - 2
"Zachai" - 3
"Zacharia" - 3
"Zacharias" - 65
"Zachary" - 11
"Zacher" - 1
"Zacheus" - 5
"Zachur" - 6
"Zain" - 6
"Zambri" - 11
"Zamira" - 1
"Zamma" - 2
"Zamram" - 1
"Zamran" - 1
"Zamri" - 7
"Zanoa" - 1
"Zanoe" - 4
"Zaphnah" - 1
"Zara" - 15
"Zarahi" - 1
"Zarahia" - 1
"Zarahias" - 1
"Zarai" - 1
"Zaraias" - 2
"Zare" - 9
"Zared" - 3
"Zareha" - 1
"Zares" - 3
"Zarites" - 2
"Zathan" - 1
"Zavan" - 2
"Zeb" - 6
"Zebedee" - 15
"Zebedei" - 1
"Zebedia" - 1
"Zebee" - 12
"Zebida" - 1
"Zebodia" - 1
"Zebul" - 5
"Zechri" - 12
"Zechur" - 2
"Zelotes" - 2
"Zelpha" - 6
"Zemma" - 1
"Zenas" - 1
"Zephrona" - 1
"Zethan" - 2
"Zethar" - 1
"Zethu" - 1
"Zethua" - 3
"Zie" - 1
"Zio" - 2
"Ziph" - 12
"Zipha" - 1
"Ziphites" - 2
"Ziza" - 5
"Zoheleth" - 1
"Zoheth" - 1
"Zomzommims" - 1
"Zoom" - 1
"Zorobabel" - 36
"Zuzim" - 1
"a" - 10939
"abandoned" - 4
"abandoning" - 2
"abaomination" - 1
"abase" - 1
"abasement" - 1
"abashed" - 1
"abated" - 3
"abateth" - 2
"abhor" - 14
"abhorred" - 11
"abhorrest" - 2
"abhorreth" - 5
"abhors" - 1
"abib" - 1
"abide" - 95
"abideth" - 29
"abiding" - 8
"ability" - 12
"abject" - 2
"abjection" - 3
"able" - 238
"aboard" - 2
"abode" - 85
"abolish" - 6
"abolished" - 12
"abolisheth" - 3
"abolishing" - 1
"abominable" - 32
"abominate" - 1
"abomination" - 54
"abominations" - 77
"abortive" - 1
"abound" - 49
"abounded" - 13
"aboundeth" - 7
"abounding" - 9
"abounds" - 1
"about" - 765
"above" - 320
"abridge" - 2
"abridged" - 4
"abridging" - 2
"abridgment" - 2
"abroad" - 73
"absence" - 3
"absent" - 14
"absolute" - 4
"absolutely" - 7
"absolve" - 1
"absolves" - 2
"abstain" - 11
"abstaineth" - 1
"abstinence" - 4
"abstract" - 1
"abstracting" - 3
"absumat" - 1
"absurd" - 1
"abundance" - 79
"abundant" - 7
"abundantly" - 24
"abuse" - 24
"abused" - 10
"abuses" - 4
"abuseth" - 1
"abusing" - 1
"abyss" - 3
"accelerate" - 1
"accept" - 22
"acceptable" - 50
"acceptance" - 1
"acceptation" - 2
"accepted" - 16
"accepteth" - 3
"accepting" - 2
"access" - 15
"accessary" - 1
"accessed" - 1
"accessible" - 2
"accidents" - 1
"acclamation" - 1
"acclamations" - 1
"accommodated" - 2
"accommodates" - 2
"accomodated" - 1
"accompained" - 1
"accompanied" - 7
"accompanies" - 1
"accompany" - 6
"accompanying" - 2
"accomplices" - 2
"accomplish" - 24
"accomplished" - 49
"accomplishing" - 4
"accomplishment" - 2
"accord" - 28
"accordance" - 2
"according" - 942
"accordingly" - 3
"account" - 64
"accountable" - 1
"accounted" - 18
"accounts" - 1
"accuracy" - 1
"accurate" - 1
"accurately" - 1
"accursed" - 8
"accusation" - 12
"accusations" - 1
"accuse" - 23
"accused" - 29
"accuser" - 3
"accusers" - 7
"accuseth" - 2
"accusing" - 5
"accustomed" - 20
"acheth" - 2
"achieved" - 2
"achievements" - 2
"acknowledge" - 9
"acknowledged" - 8
"acknowledges" - 3
"acknowledging" - 5
"acknowledgment" - 2
"acquaint" - 2
"acquaintance" - 8
"acquainted" - 2
"acquire" - 3
"acquired" - 2
"acquiring" - 1
"acquisition" - 1
"acquit" - 2
"acquitted" - 2
"acre" - 1
"acres" - 1
"act" - 20
"acted" - 11
"acteth" - 1
"acting" - 4
"action" - 4
"actions" - 3
"active" - 5
"acts" - 63
"acute" - 1
"ad" - 8
"adamant" - 2
"adapted" - 1
"add" - 55
"added" - 39
"addeth" - 4
"addicted" - 2
"adding" - 3
"addition" - 2
"additional" - 3
"additions" - 1
"address" - 3
"addressed" - 2
"addresses" - 1
"adds" - 4
"adhere" - 8
"adhered" - 3
"adherence" - 1
"adherents" - 2
"adhereth" - 1
"adhering" - 1
"adjoining" - 6
"adjure" - 9
"adjured" - 8
"adjuring" - 2
"adjutorium" - 1
"administer" - 2
"administered" - 3
"administereth" - 1
"administering" - 1
"administration" - 1
"admirable" - 8
"admiration" - 12
"admire" - 2
